month,temp,sun_time,precip,rain,snow,precip_time,max_wind,max_gust,location_ref
2024-10,11.382545,163.11673,12.6,57.2,0,21,27.727594,55.8,5
2024-11,4.0803056,130.59203,20.8,67.7,11.13,13,33.90361,73.079994,5
2024-12,1.2685001,112.7738,12.9000025,46.5,0.90999997,18,38.150234,70.92,5
2025-01,5.3372498,7.0093317,0,0,0,0,25.344229,48.239998,5
2020-01,3.258637,127.36402,8.700001,31.100002,0,20,31.178993,63.72,6
2020-02,5.4341006,131.42313,17.199999,82.2,4.27,20,43.928852,107.64,6
2020-03,5.007562,237.61847,6,37.3,0.21000001,20,39.71438,89.27999,6
2020-04,10.308444,338.57504,3.1,9.2,0.14,7,29.237675,60.120003,6
2020-05,12.178663,299.24365,8,30.3,0,14,26.220753,63.72,6
2020-06,17.916498,329.81888,8.099999,45.199997,0,20,31.956968,66.96,6
2020-07,18.607023,346.90646,8.9,41.7,0,18,33.70377,69.12,6
2020-08,21.157629,314.3309,11.000001,68.3,0,17,42.59121,86.03999,6
2020-09,15.217749,285.16776,26.9,56.6,0,21,22.288042,46.079998,6
2020-10,10.798825,172.1327,19.400002,69.100006,0,24,29.301876,61.920002,6
2020-11,5.9229584,149.0886,3.6999998,13.7,0.21000001,10,29.379175,64.799995,6
2020-12,2.8468091,91.062546,8.400001,34.600002,2.52,18,27.66384,66.24,6
2021-01,0.57463175,76.15801,11.700001,25.3,26.53,20,32.76,64.439995,6
2021-02,0.020815313,132.71738,17.2,18.7,28.84,24,27.959743,63.36,6
2021-03,4.5283275,241.88435,4.5000005,29.800001,2.9400003,16,42.305744,94.67999,6
2021-04,5.8820558,265.279,9.200003,37.800003,1.96,18,28.930204,63,6
2021-05,11.27658,344.8645,13.4,80.3,0,21,43.738148,88.92,6
2021-06,19.462055,361.95395,19.9,46.2,0,9,27.333935,55.8,6
2021-07,18.970398,330.43607,22.499998,66.6,0,23,30.282827,61.199997,6
2021-08,16.837332,285.09024,18.4,101.2,0,23,32.039997,65.520004,6
2021-09,15.561359,276.81772,14.500002,28.800001,0,10,28.696312,57.6,6
2021-10,9.699296,211.25993,11.700001,39.2,0,13,42.547066,92.52,6
2021-11,4.938653,89.84459,27.300003,48.500004,1.47,24,29.515608,56.519997,6
2021-12,2.3363926,62.007946,11.699999,35,8.890001,18,33.60557,63.72,6
2022-01,3.239148,76.07373,7.399999,31.9,4.41,20,36.388504,69.479996,6
2022-02,4.3994613,144.45207,10.800001,56.5,1.5400001,22,44.930824,92.159996,6
2022-03,3.8584356,259.89563,4.9000006,10.300001,0.42,9,25.809765,54.719997,6
2022-04,7.718236,260.35312,7.7,24.9,3.57,21,48.14453,94.67999,6
2022-05,14.960181,382.81165,22.699999,42.1,0,10,31.491255,63.72,6
2022-06,19.282331,395.8559,9.599999,30.8,0,9,25.233404,52.56,6
2022-07,19.990423,365.59692,14.600001,45.4,0,18,28.66694,54.719997,6
2022-08,21.197817,357.67136,27.200003,54.900005,0,12,22.33161,47.16,6
2022-09,13.874903,274.904,16.999998,57.899994,0,18,27.333935,54.719997,6
2022-10,12.500976,224.97318,15.7,30.4,0,14,28.694056,55.079998,6
2022-11,5.658583,140.11002,13.7,32.2,2.8000002,18,28.51282,57.96,6
2022-12,1.5226156,69.432556,10.1,46.6,10.22,19,33.233284,64.079994,6
2023-01,3.9180455,81.45332,5.5,33.5,7.1400003,18,34.17157,64.439995,6
2023-02,3.140905,117.451645,9.9,33.5,3.3600001,15,34.22841,74.88,6
2023-03,5.5773873,177.76646,11.300001,58.6,19.04,17,39.09606,80.64,6
2023-04,7.474764,231.23444,10.2,43.2,0,24,31.99142,64.799995,6
2023-05,13.322884,352.4064,4.6999993,18.3,0,18,23.906818,47.88,6
2023-06,19.224277,373.58545,14.100001,48.4,0,15,29.519999,55.44,6
2023-07,19.739819,365.82507,6,34.8,0,14,32.949345,64.079994,6
2023-08,18.964079,317.66296,24.000002,85.700005,0,15,36.304707,70.56,6
2023-09,17.979,311.51004,10.6,26.8,0,5,26.486313,52.92,6
2023-10,12.428059,167.87044,15.9,102.5,0,17,34.29838,64.439995,6
2023-11,5.624972,106.24355,13,65.6,14.84,21,34.77868,67.67999,6
2023-12,4.0244303,71.51296,20,85.7,8.54,23,34.574997,69.84,6
2024-01,0.97819364,112.14598,15.300001,36,11.06,19,38.22278,74.520004,6
2024-02,6.5637703,118.48601,10.7,68,2.52,17,37.372437,76.32,6
2024-03,6.782159,236.5197,9.900001,40.1,0.21000001,15,33.190357,66.96,6
2024-04,10.27518,275.59238,8.299999,42.4,1.12,17,33.56312,65.159996,6
2024-05,15.312467,309.5966,20.1,93.8,0,17,30.5173,60.839996,6
2024-06,17.220804,367.28235,13.199999,51.199997,0,13,30.77105,57.96,6
2024-07,19.85131,352.6792,26.500002,60.200005,0,17,28.40124,60.479996,6
2024-08,21.187265,346.8465,14.700001,45.5,0,16,27.14123,54.719997,6
2024-09,16.790667,260.7993,23.7,76.4,0,17,31.435646,61.56,6
2024-10,11.141096,207.86098,15.299999,39,0,16,39.260223,74.88,6
2024-11,5.0270553,103.21716,14.099999,40.2,2.1000001,18,38.33662,74.88,6
2024-12,2.863812,87.23331,8.2,37.6,1.05,19,33.247417,64.079994,6
2025-01,3.9644172,5.5387707,0,0,0,0,34.363033,65.88,6
2020-01,3.0294595,85.53858,6.7,37.6,3.7799997,16,38.059677,72.36,7
2020-02,4.096497,141.01959,10.200002,57.300003,2.45,18,38.6208,80.64,7
2020-03,4.1895404,231.67969,5.2,32.2,1.4000001,16,39.9908,81.72,7
2020-04,8.68825,312.9429,5.2999997,7.6,0,8,33.21573,62.279995,7
2020-05,11.323882,325.47858,13.399999,60.5,0,18,32.527744,61.920002,7
2020-06,18.026861,298.0286,20.1,142.20001,0,19,30.0767,56.88,7
2020-07,18.028452,371.4641,11.100001,53,0,15,27.841293,54.719997,7
2020-08,20.137995,323.2104,16.4,80.7,0,18,31.37168,61.920002,7
2020-09,14.963529,253.7828,31.000002,78.6,0,22,28.017622,55.8,7
2020-10,10.570723,157.27475,17.500002,57.600002,0,16,44.792156,80.28,7
2020-11,6.158042,70.717384,5.7,17.9,0.21000001,12,32.305862,57.239998,7
2020-12,1.6689085,95.93227,11.700001,33.8,2.66,14,28.61264,51.12,7
2021-01,-1.6662393,65.75847,10.2,13.200001,37.870003,22,30.121912,51.839996,7
2021-02,-3.0331337,149.26268,10.6,13.8,22.470001,22,30.068083,54,7
2021-03,3.237457,207.51929,7.7,31.1,4.83,22,38.681152,69.84,7
2021-04,5.8203335,256.617,9.099999,52.300003,2.5900002,23,35.346058,68.03999,7
2021-05,11.710508,324.4903,34.699997,99.799995,1.4000001,20,36.544876,67.32,7
2021-06,19.65457,400.2409,11.9,52.1,0,18,31.942772,58.32,7
2021-07,20.64216,363.3835,44.899998,102.299995,0,21,30.312773,57.239998,7
2021-08,17.085709,308.6374,16.9,70,0,15,35.09769,62.279995,7
2021-09,14.369015,242.86862,8.499999,29.999998,0,18,35.50155,76.67999,7
2021-10,9.635643,203.49109,7.0000005,35.5,0.35,13,48.786304,88.56,7
2021-11,5.460403,62.888817,5.0000005,30.300001,6.93,16,42.76885,73.799995,7
2021-12,-1.0824354,60.32503,5.7,13.299999,14.77,16,43.31983,81.36,7
2022-01,1.144379,91.29983,5.599999,25.099998,5.25,17,42.63227,87.84,7
2022-02,3.1487858,130.182,12.300002,59.100002,9.59,18,49.763405,103.32,7
2022-03,2.8377929,291.10126,1.5,4.3,0.07,6,28.8,51.12,7
2022-04,6.9115834,271.5579,7.7,30,1.8199999,18,42.84151,74.520004,7
2022-05,13.597605,354.83353,7.7,35.8,0,13,44.456722,81,7
2022-06,18.633112,386.36996,15.1,56.2,0,12,29.379175,55.44,7
2022-07,18.915012,359.42908,11.400001,53.100002,0,13,32.19938,58.32,7
2022-08,21.292631,328.184,23.2,72.4,0,16,25.842384,47.88,7
2022-09,12.286028,257.77527,18.699999,69.4,0,19,30.657122,54.36,7
2022-10,11.165481,194.89911,5.9999995,28.6,0,13,31.542658,57.239998,7
2022-11,4.162764,69.92466,7.3,11.5,9.940001,13,22.870626,41.039997,7
2022-12,0.5001586,43.05222,6.8999996,32.3,5.1800003,14,30.760519,53.28,7
2023-01,2.792094,48.2657,7.4,33.1,12.110001,17,35.069984,60.479996,7
2023-02,0.8989345,130.74527,17.4,29.1,14.14,17,41.560905,72.36,7
2023-03,3.8238146,182.7622,12.1,38.3,11.27,19,36.44722,63.36,7
2023-04,7.469778,242.9299,5.5000005,38.6,0.21000001,13,31.353085,55.8,7
2023-05,12.930133,351.44705,9.2,26.1,0,16,27.834309,50.039997,7
2023-06,18.587557,396.42297,9.1,54.2,0,11,29.973106,55.8,7
2023-07,19.47462,386.7496,12.000001,68.9,0,17,34.518726,60.479996,7
2023-08,19.392834,294.00458,13.1,80.4,0,20,35.64182,64.439995,7
2023-09,18.443598,307.64218,7.2,15.5,0,11,27.609911,50.039997,7
2023-10,10.451503,145.21823,11.700001,60.300003,0,17,37.137627,65.88,7
2023-11,3.3804028,97.84917,23.199999,79,9.24,21,41.66679,72,7
2023-12,1.6883978,48.78431,9.1,53.2,7,17,44.16864,77.4,7
2024-01,-0.072690934,83.524994,20,48.2,7.4200006,23,37.705597,67.67999,7
2024-02,5.1570573,73.73423,11.7,90,4.06,24,36.748222,65.159996,7
2024-03,6.369917,201.26765,7.9,43,0.07,19,28.551426,50.039997,7
2024-04,10.148806,252.88908,15.100004,50.900005,0,21,33.29173,60.479996,7
2024-05,16.283962,404.4979,11.100001,44.6,0,13,29.574827,54.719997,7
2024-06,18.115194,377.19156,12.2,54.7,0,10,30.96837,57.6,7
2024-07,19.801905,369.86752,18.4,130.9,0,14,33.014175,66.96,7
2024-08,20.119246,345.90872,6.7999997,21.9,0,13,27.36947,50.039997,7
2024-09,17.177486,257.8231,14.7,52.4,0,20,34.862427,61.920002,7
2024-10,9.967699,177.25198,15.400001,37.5,0,17,35.640453,61.56,7
2024-11,4.125264,81.49159,10.9,29.199999,5.53,14,34.292713,62.279995,7
2024-12,3.306879,48.711555,4.9,31.800001,1.12,23,36.54044,70.92,7
2025-01,4.699083,0,0.4,0.4,0,2,33.18499,64.439995,7
2020-01,12.440495,270.92758,10.6,28.2,0,14,22.392464,52.56,8
2020-02,16.5518,279.17712,1.9000001,4.6000004,0,6,28.056913,53.28,8
2020-03,20.738008,295.61438,21.7,45,0,11,27.783045,50.039997,8
2020-04,28.12957,326.7139,2.3,6.2999997,0,3,26.980793,54.719997,8
2020-05,31.965694,327.49408,19.1,52.3,0,10,32.559605,66.24,8
2020-06,32.74318,319.47217,6.5,10.7,0,7,28.038431,61.199997,8
2020-07,31.296879,313.2346,12.8,93.5,0,13,25.922499,48.239998,8
2020-08,29.173223,285.51068,19.5,129.3,0,17,30.259275,63,8
2020-09,30.014849,320.75674,10.3,44.2,0,14,21.659916,40.68,8
2020-10,26.404875,321.34384,0,0,0,0,17.654688,35.64,8
2020-11,19.336306,277.47522,10.2,19.2,0,7,20.65848,40.68,8
2020-12,14.776919,286.58783,0.1,0.1,0,1,17.709658,36.719997,8
2021-01,13.017376,276.0821,11.4,28.4,0,18,19.969458,42.12,8
2021-02,18.495184,278.29922,5,6.3,0,8,18.782204,37.8,8
2021-03,25.056623,326.5073,1.7,4.8,0,3,37.419224,69.12,8
2021-04,28.876791,337.04407,0.2,0.2,0,1,28.075384,71.28,8
2021-05,30.107027,301.37277,68.299995,79.799995,0,18,25.071098,51.48,8
2021-06,32.50964,321.54346,4.2,21.9,0,10,31.259941,56.88,8
2021-07,31.135118,253.3651,38,179.5,0,22,26.749235,50.039997,8
2021-08,29.645199,301.41165,32.199997,105.399994,0,19,27.059933,49.68,8
2021-09,27.437555,280.18958,36.7,156.3,0,24,29.49804,54.36,8
2021-10,25.656488,306.6554,12.400001,19.800001,0,12,23.565567,42.48,8
2021-11,19.725403,280.33493,0,0,0,0,17.58481,33.48,8
2021-12,14.041636,251.89064,12.900002,25.400002,0,9,18.391737,34.92,8
2022-01,11.820131,248.04259,30.800001,64.700005,0,16,25.305208,45,8
2022-02,16.22249,277.5918,3.3999999,9.6,0,4,30.699368,54,8
2022-03,25.639217,332.17822,0,0,0,0,24.951921,46.44,8
2022-04,32.60936,343.80356,0,0,0,0,32.142982,59.039997,8
2022-05,34.28189,335.01355,21.900002,22.100002,0,11,30.293522,54.719997,8
2022-06,33.726097,289.34656,21.6,58.8,0,18,34.763775,63.36,8
2022-07,29.587671,265.83386,25.099998,179.29999,0,21,23.795427,47.88,8
2022-08,28.480951,300.3523,29,92,0,16,33.994755,59.76,8
2022-09,28.298668,292.83188,66.799995,197.59999,0,24,22.90743,44.639996,8
2022-10,23.993048,287.52182,42.999996,55.299995,0,24,20.497883,38.16,8
2022-11,19.784498,280.60507,0.8,2.7,0,3,18.947083,36,8
2022-12,14.3236265,284.70645,0.5,0.8,0,2,18,33.12,8
2023-01,11.72786,273.15305,5.2,8.099999,0,13,22.086521,37.079998,8
2023-02,18.849127,279.7022,0,0,0,0,23.893261,47.519997,8
2023-03,21.734715,304.87277,13.6,53.2,0,10,25.277023,40.32,8
2023-04,26.630056,329.5244,6.1,8.8,0,2,30.532158,55.8,8
2023-05,29.437605,313.275,18.6,62.600002,0,10,34.154495,57.6,8
2023-06,30.622972,289.35495,17.5,95.4,0,10,32.33193,57.6,8
2023-07,29.77161,290.59958,30.9,202.5,0,22,21.897945,45,8
2023-08,30.684109,318.28918,10.000001,17.2,0,9,23.14103,41.760002,8
2023-09,29.587694,310.2462,15.200001,54.3,0,13,26.044699,51.48,8
2023-10,25.982967,315.5312,13.300001,17.100002,0,6,24.269983,46.8,8
2023-11,20.314917,265.9651,26.500002,31.900002,0,6,21.485697,42.839996,8
2023-12,15.089822,275.65567,1,2.1,0,4,17.654688,32.039997,8
2024-01,11.179876,243.85217,48,48,0,7,15.876775,37.079998,8
2024-02,16.223852,270.6256,9.700001,13.600001,0,10,25.264202,46.44,8
2024-03,22.115025,321.6625,7.0000005,7.6000004,0,9,26.836306,50.399998,8
2024-04,29.509151,323.059,0.4,0.70000005,0,1,31.470673,55.8,8
2024-05,35.265495,337.38184,1.2,1.2,0,2,35.747112,65.159996,8
2024-06,35.207558,297.57303,16.3,39.8,0,13,29.775719,55.44,8
2024-07,30.694324,301.95465,21.400002,153.6,0,12,28.277763,46.8,8
2024-08,27.81388,230.62622,32.300003,302.9,0,23,30.85307,54.36,8
2024-09,27.323805,274.35522,25.599998,145.3,0,20,29.627363,56.16,8
2024-10,26.887068,318.38977,0.4,0.4,0,1,22.06377,39.96,8
2024-11,21.137554,282.45587,0,0,0,0,16.22498,31.319998,8
2024-12,13.600643,266.35703,36.29999,49.499992,0,18,20.129442,37.8,8
2025-01,9.972417,7.3435245,0,0,0,0,7.289444,17.28,8
2020-01,4.485301,126.895355,16.2,68.8,0.28,24,24.693481,46.8,9
2020-02,6.3544197,184.06073,8.6,25.800001,3.5,16,28.394392,57.239998,9
2020-03,10.345113,237.2762,15.3,45.8,0.07,22,27.105392,50.399998,9
2020-04,13.816138,272.79523,8.099999,15.3,0,11,26.141552,51.839996,9
2020-05,21.118902,253.27399,29.000002,72.2,0,18,27.333935,50.399998,9
2020-06,24.71079,205.6389,95.5,316,0,24,29.601109,61.199997,9
2020-07,24.519442,178.01675,40.5,255.70001,0,22,26.242987,63.72,9
2020-08,28.225557,270.26422,61.4,160.7,0,24,24.569832,47.16,9
2020-09,22.397875,273.82492,11.2,46.1,0,14,21.03152,44.28,9
2020-10,16.272263,224.63893,11.3,24.800001,0,15,22.751316,45.36,9
2020-11,12.01975,170.77718,15.800001,51.200005,0,23,29.07989,54.719997,9
2020-12,3.0719943,200.73456,11.1,16.5,3.08,14,33.805515,63.36,9
2021-01,2.6322768,208.08112,10,27.5,0,23,24.993437,51.12,9
2021-02,7.438291,203.23941,12.500001,30.099998,0,16,29.354904,58.679996,9
2021-03,9.721591,203.2758,15.3,66.1,0,21,24.490587,46.8,9
2021-04,14.235792,207.19049,19.7,57.300003,0,19,34.366333,76.67999,9
2021-05,20.28671,242.01357,42.999992,117.799995,0,20,24.993439,48.6,9
2021-06,25.663637,252.71257,29.300003,67.5,0,22,25.189713,57.6,9
2021-07,27.15244,214.78969,95.399994,387.9,0,24,43.476612,84.96,9
2021-08,26.21971,261.96347,13.799999,74.3,0,18,19.386591,48.6,9
2021-09,24.508778,277.31116,17,61.600002,0,20,30.827856,58.679996,9
2021-10,18.046726,211.71344,35.7,108.7,0,24,29.427658,57.239998,9
2021-11,10.773569,220.66464,8.099999,25.199999,0,20,32.271744,59.76,9
2021-12,4.760973,229.66235,5.3999996,8.799999,0,9,28.483257,51.839996,9
2022-01,3.1605024,159.87376,11.3,39.399998,0.35,17,24.850431,44.28,9
2022-02,3.121476,184.10406,8.2,7.1000004,6.2999997,12,24.522316,45.719997,9
2022-03,10.631403,246.79138,19.400002,63.800003,0.28,17,33.004364,62.279995,9
2022-04,15.759958,269.64478,36.499996,71.299995,0,13,26.980793,52.92,9
2022-05,20.964401,268.2488,0.90000004,1.6,0,5,27.288855,51.839996,9
2022-06,27.106764,269.5849,17.599998,73.4,0,15,31.303444,60.839996,9
2022-07,28.645382,298.91452,30.1,156.59999,0,14,26.983194,52.199997,9
2022-08,29.039536,287.73526,15.1,60,0,12,26.302181,52.199997,9
2022-09,21.912043,230.62376,47.199997,155.6,0,24,38.26852,75.96,9
2022-10,16.164131,237.43199,25.300001,56.5,0,20,28.001427,51.839996,9
2022-11,13.386834,161.2968,23.700003,76.3,0.07,19,29.830078,55.8,9
2022-12,2.6195078,200.49673,4.6999993,12.299999,0,19,27.381308,51.48,9
2023-01,2.979723,231.9625,10.900001,23.300001,2.8000002,16,28.71437,53.28,9
2023-02,4.354958,165.67082,19.200003,51.300003,0.63,22,30.070238,57.239998,9
2023-03,11.008285,249.3425,16.1,32.8,0.07,19,28.533264,55.44,9
2023-04,15.591555,258.20126,47.500004,86.700005,0,19,30.216421,56.519997,9
2023-05,20.484562,228.26346,24.600002,85.3,0,22,29.627365,55.079998,9
2023-06,24.317389,226.82329,40.599995,149.7,0,18,28.467329,54.719997,9
2023-07,27.655396,193.6915,53.6,286.99997,0,21,31.262014,55.44,9
2023-08,26.80862,310.87698,50.8,109.5,0,24,24.72495,44.639996,9
2023-09,23.612875,196.163,46.800003,141.8,0,22,23.266697,45,9
2023-10,17.865677,254.2456,17.1,33.5,0,15,21.767351,41.760002,9
2023-11,10.943013,212.88947,16.900002,26.400002,0,11,28.241076,54,9
2023-12,3.734024,190.56078,24.200003,52.100002,4.5499997,21,28.241076,54.719997,9
2024-01,2.459293,170.94438,18.900003,51.200005,0.49,23,28.673721,51.12,9
2024-02,3.589908,145.16603,16.3,56.100002,18.83,21,28.66694,55.079998,9
2024-03,9.188795,222.44893,28.7,57.2,0,18,26.282463,48.6,9
2024-04,15.252528,210.3603,23.000002,66.700005,0,19,25.364037,48.6,9
2024-05,20.346188,283.3092,23.299997,49.399998,0,14,34.746994,68.03999,9
2024-06,25.791348,249.29326,66.5,121.4,0,18,29.268686,56.88,9
2024-07,28.85116,230.0149,41.8,259.6,0,23,33.81126,67.67999,9
2024-08,29.066082,320.20117,30.400003,184.7,0,19,20.870687,39.239998,9
2024-09,25.801764,269.23273,39.599995,156.5,0,23,33.043606,67.67999,9
2024-10,17.288527,189.0363,41.100002,125.600006,0,23,29.656328,54,9
2024-11,12.3069725,187.21368,8.700001,19.400002,0,11,28.762287,52.56,9
2024-12,4.213191,228.23752,2.1,2.3999999,0,11,22.491358,43.56,9
2025-01,3.0684998,8.873773,0,0,0,0,11.003581,24.119999,9
2020-01,12.8992605,150.16898,59.100006,300.40002,0,24,81.817474,126.35999,10
2020-02,12.179669,188.06712,56.4,234.3,1.12,23,72.26771,105.479996,10
2020-03,14.406048,226.17276,27,200.90001,0,24,68.5221,108.36,10
2020-04,15.139236,246.34348,25.5,148.5,0,22,74.00605,118.799995,10
2020-05,18.43508,261.93008,53.499996,159.7,0,15,54.99994,81,10
2020-06,22.317291,202.51302,48.200005,259.80002,0,24,70.91177,109.799995,10
2020-07,24.859072,290.1412,55.299995,158.3,0,24,62.505375,85.32,10
2020-08,27.030376,360.9007,11.8,41.600002,0,17,39.595085,52.92,10
2020-09,26.791874,256.98642,115.6,413.5,0,24,77.18453,124.2,10
2020-10,22.27332,200.81221,51.700005,232.40001,0,24,74.2159,101.52,10
2020-11,18.861668,189.51323,27.1,119.600006,0,20,63.396805,92.88,10
2020-12,13.921775,175.77254,90.49999,287.3,0,24,81.20135,118.079994,10
2021-01,12.252486,173.34662,38.1,294.19998,0,24,75.97023,121.67999,10
2021-02,11.791295,199.14134,34.399994,162.5,0.84000003,24,80.55799,126.72,10
2021-03,13.683737,208.72868,44.800003,203.70001,0,24,70.84321,108.72,10
2021-04,14.50868,240.80324,44.200005,128.8,0,19,71.08701,104.03999,10
2021-05,19.308735,216.2104,53.9,262.8,0,23,63.13255,90.36,10
2021-06,21.248404,223.51633,157.89998,524.39996,0,24,74.65292,106.56,10
2021-07,25.031588,277.12787,23.8,127.3,0,23,59.829357,89.64,10
2021-08,26.222042,304.128,42.399998,148.79999,0,24,68.32986,95.399994,10
2021-09,24.388334,238.2364,70.799995,216.3,0,24,53.29094,73.079994,10
2021-10,21.269556,224.1576,76.89999,275.59998,0,24,96.836655,148.31999,10
2021-11,18.395277,199.19096,45.2,145.09999,0,22,66.33775,90,10
2021-12,14.23199,147.46588,32.899994,339.5,4.69,24,79.664185,118.799995,10
2022-01,9.898319,198.4708,17.9,234.2,6.37,24,73.433815,103.32,10
2022-02,9.700297,192.17409,42.5,232.3,6.3700004,22,73.65322,126.35999,10
2022-03,13.476814,200.9246,29.600002,210,0,23,76.95331,110.52,10
2022-04,15.977709,202.33957,56.6,230.6,0,24,70.70862,106.56,10
2022-05,18.47406,216.4528,33.899998,181.4,0,19,61.145973,89.27999,10
2022-06,21.019167,241.34709,79.8,241.5,0,22,82.92981,113.76,10
2022-07,25.213173,313.05502,109.799995,255.3,0,21,63.216656,86.76,10
2022-08,27.452417,344.17484,40.399998,177,0,21,48.73315,67.32,10
2022-09,26.726389,307.7527,56.300003,100.8,0,18,49.646072,69.84,10
2022-10,22.44758,209.80539,41.399998,290.7,0,21,81.47222,113.03999,10
2022-11,18.838472,204.95222,52.4,213.5,0,19,76.89266,109.799995,10
2022-12,14.77285,170.10828,34.899998,238.8,0.07,23,74.74488,104.399994,10
2023-01,11.41633,180.60974,23.400002,236.1,7.84,24,74.84191,115.55999,10
2023-02,11.122099,160.72351,21.800001,180,2.1000001,23,83.167015,119.52,10
2023-03,14.312366,213.28493,34.1,170,0,17,69.09468,96.84,10
2023-04,15.886181,255.47926,25.2,102.5,0,18,63.58256,87.479996,10
2023-05,17.890524,237.44208,88.299995,316.8,0,24,78.53282,110.88,10
2023-06,21.5175,229.57962,60.9,245.70001,0,22,67.998085,101.88,10
2023-07,25.302082,318.69675,54.2,206.1,0,21,58.855316,78.479996,10
2023-08,27.551546,325.20026,54.6,199.5,0,23,83.50137,119.15999,10
2023-09,26.772362,277.66815,23.5,100.299995,0,22,49.63955,65.159996,10
2023-10,21.996841,249.42839,72.9,288,0,20,63.962585,99,10
2023-11,19.522917,204.60463,49.7,196.1,0,21,76.82858,108.36,10
2023-12,15.884946,153.32285,33.5,232.40001,0,23,69.72949,105.84,10
2024-01,12.608736,182.10449,40.1,288.3,5.1800003,24,73.665535,101.88,10
2024-02,12.139367,140.96536,26.400002,255.90001,0.28,22,76.97689,108.72,10
2024-03,12.56297,205.31769,64.2,364.19998,0.84000003,24,122.47303,174.24,10
2024-04,16.383265,206.7733,46.5,230,0,22,97.544716,141.84,10
2024-05,19.62332,235.47292,56.700005,254.1,0,24,64.4068,89.27999,10
2024-06,21.992987,251.16844,42.899998,145.7,0,15,71.0031,115.55999,10
2024-07,26.210417,325.91162,31.800001,158.7,0,21,62.2092,87.84,10
2024-08,27.051477,313.85913,56.6,264.6,0,24,78.447784,107.27999,10
2024-09,27.079931,293.18307,70.7,192,0,24,63.033165,82.079994,10
2024-10,24.253899,243.23943,35.4,169.5,0,16,67.15544,95.03999,10
2024-11,19.31125,171.7735,44.79999,255.7,0,21,64.09845,92.159996,10
2024-12,13.815322,194.46991,52.999992,327.7,0.07,24,68.69423,97.2,10
2025-01,11.025001,8.7346325,1.2000002,1.2000002,0,11,59.821236,82.799995,10
